StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2753,16,Female,3,2,2.47,19,No,1,No,No,No,Yes,0.7548,4
2754,17,Female,1,3,19.6,16,No,2,Yes,No,No,Yes,1.8457,4
2755,15,Male,0,2,7.87,19,No,2,No,No,No,No,1.538,4
2756,18,Male,0,2,4.55,15,No,2,Yes,No,No,No,1.5809,4
2757,15,Female,2,1,3.43,4,No,2,Yes,No,No,No,2.8838,2
2758,15,Female,2,3,13.35,2,No,2,No,No,Yes,No,3.055,1
2759,17,Female,0,4,12.19,29,No,3,No,No,No,No,0.3281,4
2760,17,Female,0,1,12.87,26,No,1,No,Yes,No,No,0.6116,4
2761,18,Male,2,2,1.76,14,No,2,No,No,No,No,1.5674,4
2762,17,Male,0,0,17.87,25,No,3,No,No,No,No,1.2197,4
2763,17,Male,0,2,7.79,1,No,2,No,Yes,No,Yes,3.0214,1
2764,17,Female,0,2,6.27,12,Yes,2,No,No,No,Yes,2.2621,3
2765,15,Female,1,1,9.25,21,Yes,2,No,Yes,No,No,1.4551,4
2766,18,Female,2,2,7.8,7,No,2,No,No,Yes,No,2.4488,3
2767,16,Female,3,1,17.27,22,No,1,Yes,No,No,No,1.28,4
2768,15,Male,1,2,18.59,26,No,2,No,No,No,No,1.0434,4
2769,17,Male,1,2,6.07,29,No,4,Yes,Yes,Yes,Yes,1.0352,4
2770,15,Female,0,0,17.28,16,No,2,No,No,No,Yes,1.5731,4
2771,17,Male,1,2,15.63,3,No,0,Yes,No,No,No,2.8982,2
2772,17,Female,0,2,18.62,18,No,3,No,No,No,No,1.8209,4
2773,15,Female,1,1,4.92,21,No,2,No,No,No,No,0.7288,4
2774,18,Male,0,0,11.54,24,Yes,1,No,No,No,No,0.9024,4
2775,17,Female,0,2,5.49,8,Yes,3,No,No,No,Yes,2.4211,3
2776,18,Female,0,4,16.48,22,No,1,No,No,Yes,No,1.2213,4
2777,16,Male,0,1,0.11,14,No,4,No,No,No,No,1.9961,4
2778,17,Female,0,1,11.3,27,No,2,No,Yes,No,No,0.6227,4
2779,18,Female,0,1,6.78,8,Yes,3,No,No,Yes,No,2.9026,2
2780,18,Male,3,2,6.45,23,Yes,2,No,Yes,No,No,1.3486,4
2781,16,Female,0,1,12.9,20,Yes,1,No,No,Yes,No,1.3511,4
2782,18,Male,1,1,17.03,8,No,3,No,No,No,No,2.7456,2
2783,18,Female,2,2,12.18,13,Yes,4,Yes,No,Yes,No,2.9932,2
2784,16,Male,3,2,17.06,22,No,3,No,No,No,No,1.5893,4
2785,17,Male,1,1,5.29,20,Yes,3,Yes,No,Yes,No,1.6531,4
2786,18,Male,2,2,10.39,15,Yes,4,No,Yes,No,Yes,2.1363,3
2787,18,Female,0,2,9.01,23,No,1,No,No,No,No,0.737,4
2788,18,Male,0,0,0.23,22,No,0,No,No,No,No,0.3528,4
2789,15,Male,0,0,11.14,24,Yes,0,No,No,No,No,0.6902,4
2790,16,Male,1,3,13.23,25,No,3,Yes,No,No,No,0.943,4
2791,15,Male,1,0,11.84,16,No,3,No,No,No,No,1.882,4
2792,16,Male,0,2,14.73,12,No,3,Yes,Yes,No,No,2.474,3
2793,17,Female,0,3,11.43,8,No,4,No,No,No,Yes,2.5077,2
2794,17,Female,1,1,1.34,14,No,3,No,No,No,No,1.5636,4
2795,18,Female,0,1,2.33,6,No,2,No,No,No,No,2.4556,3
2796,16,Female,1,2,11.93,0,No,1,No,No,No,No,2.7366,2
2797,17,Female,1,3,5.5,0,No,4,No,Yes,No,No,3.262,1
2798,16,Female,2,3,1.59,4,No,1,No,No,Yes,Yes,2.2839,3
2799,17,Female,2,2,8.59,23,No,2,No,No,No,No,1.1544,4
2800,15,Male,2,0,11.09,8,No,2,Yes,Yes,No,No,2.7891,2
2801,17,Female,0,2,6.57,11,No,1,No,No,No,No,1.5387,4
2802,15,Male,2,2,14.41,5,No,3,Yes,No,No,No,3.0561,1
2803,17,Male,1,2,12.88,27,Yes,1,No,No,No,No,0.7409,4
2804,18,Female,0,0,6.66,12,No,4,No,No,No,No,2.4997,3
2805,15,Male,0,1,15.1,25,Yes,2,Yes,No,No,No,0.8952,4
2806,17,Male,0,2,12.97,27,No,3,Yes,No,Yes,No,0.7743,4
2807,18,Male,0,2,12.75,7,Yes,3,No,Yes,No,No,3.0148,1
2808,15,Male,1,1,11.07,14,No,3,No,No,No,No,1.8214,4
2809,18,Female,2,1,0.23,5,No,4,No,No,No,No,2.543,2
2810,16,Female,0,3,13.93,26,No,1,Yes,No,No,No,0.6455,4
2811,16,Female,0,2,7.52,5,No,0,No,No,No,No,2.6314,2
2812,15,Female,3,1,18.85,3,No,0,Yes,No,No,No,2.7124,2
2813,17,Female,0,1,16.36,10,No,3,No,Yes,No,No,2.6728,2
2814,15,Female,0,1,11.75,20,No,4,No,No,Yes,No,1.7148,4
2815,18,Female,1,3,5.04,29,Yes,2,Yes,No,No,No,0.211,4
2816,17,Female,1,2,4.07,17,No,3,Yes,No,No,No,1.8591,4
2817,16,Female,0,2,6.81,2,No,0,No,Yes,No,No,2.6729,2
2818,17,Female,0,2,9.53,2,No,1,Yes,No,No,No,2.7192,2
2819,16,Male,0,1,5.92,29,No,3,Yes,No,No,No,0.737,4
2820,17,Female,1,3,10.3,11,Yes,0,Yes,No,No,No,2.2952,3
2821,17,Male,1,2,3.31,26,Yes,2,Yes,Yes,No,No,0.8407,4
2822,17,Male,0,1,19.55,20,Yes,3,No,Yes,No,No,2.1316,3
2823,18,Male,1,1,2.16,29,Yes,3,Yes,Yes,Yes,Yes,0.9923,4
2824,18,Male,2,2,18.64,20,No,2,Yes,Yes,No,No,1.4519,4
2825,15,Female,0,3,18.27,5,No,3,No,No,Yes,Yes,2.8604,2
2826,15,Male,0,1,10.51,20,No,2,No,No,No,No,1.1826,4
2827,16,Female,1,3,14.5,27,Yes,0,No,No,No,No,0.1307,4
2828,18,Female,0,2,8.72,5,Yes,3,Yes,No,No,No,3.3627,1
2829,16,Male,0,1,12.6,7,No,1,Yes,No,No,Yes,2.2518,3
2830,15,Female,1,0,6.81,14,No,0,No,Yes,No,No,1.6885,4
2831,16,Male,2,1,6.02,17,Yes,2,No,No,No,Yes,1.8154,4
2832,15,Male,2,2,11.56,19,No,3,No,No,No,No,1.4949,4
2833,18,Female,1,1,9.96,28,Yes,1,No,Yes,No,No,0.0,4
2834,17,Female,2,1,11.59,15,No,0,No,No,No,Yes,1.5718,4
2835,18,Male,0,2,5.73,5,No,1,No,No,No,Yes,2.2347,3
2836,16,Female,1,2,7.34,27,No,2,Yes,No,No,No,0.5087,4
2837,16,Female,0,1,1.68,20,No,2,No,No,No,No,0.7017,4
2838,18,Female,0,2,1.05,16,No,1,Yes,Yes,No,No,1.8178,4
2839,18,Male,2,2,5.07,8,No,3,No,No,No,No,2.3376,3
2840,15,Male,1,2,1.48,18,Yes,3,Yes,Yes,No,No,1.7633,4
2841,16,Female,0,3,2.08,17,No,3,No,No,No,No,1.5801,4
2842,16,Female,3,1,16.26,24,Yes,2,Yes,No,No,No,1.5137,4
2843,18,Female,0,3,0.78,22,No,2,No,No,Yes,No,0.5468,4
2844,17,Female,0,2,13.18,4,Yes,2,No,No,No,No,3.1122,1
2845,16,Female,0,2,5.45,27,No,2,No,No,No,No,0.3076,4
2846,17,Male,2,2,17.43,5,No,0,No,No,No,No,2.2285,3
2847,18,Female,2,2,9.7,11,No,3,Yes,No,No,Yes,2.5064,2
2848,18,Male,0,1,6.11,10,No,2,No,No,No,No,1.9775,4
2849,15,Female,1,2,10.35,15,Yes,1,Yes,No,No,No,2.3408,3
2850,16,Male,0,2,7.64,19,No,1,No,No,No,Yes,1.2611,4
2851,17,Female,2,2,11.29,16,No,1,Yes,No,Yes,No,1.783,4
2852,15,Male,0,1,2.29,19,Yes,4,No,No,No,No,1.5012,4
2853,16,Female,0,3,19.94,8,No,1,No,Yes,No,Yes,2.2393,3
2854,15,Male,3,2,8.51,0,Yes,3,No,Yes,No,No,3.8238,0
2855,18,Male,0,0,6.96,25,No,2,Yes,Yes,No,Yes,0.8953,4
2856,16,Male,0,2,14.2,2,Yes,3,No,Yes,No,No,3.5326,0
2857,15,Male,1,2,7.28,20,No,2,No,No,No,No,1.0226,4
2858,15,Male,3,2,16.67,22,Yes,4,No,No,No,No,1.9605,4
2859,17,Male,0,2,9.09,8,No,1,No,Yes,Yes,No,2.7455,2
2860,15,Female,0,3,14.39,21,No,2,No,No,Yes,Yes,1.5541,4
2861,16,Male,0,1,2.15,18,No,1,No,No,No,No,0.7068,4
2862,16,Female,1,2,16.92,12,No,2,Yes,Yes,No,No,2.8236,2
2863,17,Female,0,3,14.71,22,No,2,Yes,No,Yes,No,1.2934,4
2864,16,Female,1,3,4.23,13,No,3,Yes,No,No,No,2.1263,3
2865,18,Female,3,2,2.91,19,No,2,No,No,No,No,1.1127,4
2866,16,Female,0,3,6.33,18,Yes,0,No,No,Yes,No,1.2616,4
2867,16,Male,0,0,19.52,29,No,3,Yes,Yes,No,No,1.0785,4
2868,15,Male,0,3,5.14,22,Yes,2,No,No,No,Yes,0.6755,4
2869,15,Male,0,1,9.12,26,No,1,No,Yes,Yes,No,0.6855,4
2870,16,Female,2,1,0.6,26,No,4,Yes,Yes,Yes,No,1.0209,4
2871,17,Male,0,1,7.94,6,Yes,4,No,No,No,No,3.4276,1
2872,15,Male,0,2,11.43,3,Yes,3,No,No,No,No,3.2486,1
2873,17,Male,1,1,19.06,11,No,3,No,No,No,No,2.279,3
2874,16,Male,0,1,10.33,22,No,0,No,Yes,No,No,0.8331,4
2875,16,Male,1,1,16.38,26,No,4,No,No,No,No,0.8571,4
2876,18,Female,0,1,10.94,13,No,2,No,Yes,No,No,1.7445,4
2877,15,Male,2,2,0.82,1,No,1,No,No,Yes,Yes,2.8069,2
2878,16,Female,3,2,6.3,0,No,3,Yes,No,Yes,No,3.4905,1
2879,18,Female,1,1,11.51,27,No,1,No,Yes,No,No,0.694,4
2880,15,Female,3,2,19.01,17,No,2,Yes,No,No,No,2.1616,3
2881,16,Female,0,3,17.18,19,Yes,1,No,No,No,No,1.8933,4
2882,16,Female,0,2,4.57,7,Yes,2,Yes,No,Yes,No,2.883,2
2883,15,Male,1,1,4.4,2,No,2,Yes,Yes,No,Yes,3.2704,1
2884,15,Male,1,2,4.02,25,No,2,Yes,Yes,Yes,No,1.027,4
2885,15,Male,0,1,18.45,5,No,0,Yes,Yes,No,Yes,2.4897,3
2886,16,Female,0,1,17.05,21,Yes,2,No,No,No,No,1.7088,4
2887,16,Male,0,1,15.5,12,No,2,No,No,Yes,No,2.3241,3
2888,18,Male,0,3,7.85,8,No,1,No,No,No,No,2.1975,3
2889,17,Female,0,1,10.09,8,No,4,No,No,No,Yes,2.5001,2
2890,15,Female,2,0,9.29,19,No,2,No,No,No,No,1.05,4
2891,16,Female,0,1,5.07,8,No,3,No,No,Yes,Yes,2.4384,3
2892,16,Female,0,3,10.1,14,Yes,1,No,No,No,No,1.9146,4
2893,15,Male,1,2,0.61,12,No,2,Yes,Yes,No,No,1.6278,4
2894,17,Female,1,1,2.64,21,No,1,Yes,Yes,No,No,1.0695,4
2895,15,Female,2,2,17.73,15,No,2,No,Yes,No,No,2.3697,3
2896,17,Male,1,2,15.03,1,No,1,No,No,No,No,2.9747,2
2897,16,Male,0,2,8.46,25,No,2,Yes,No,No,No,0.3578,4
2898,17,Female,2,1,10.34,13,No,2,No,No,Yes,Yes,1.9226,4
2899,18,Male,1,3,7.4,26,No,1,No,No,No,No,0.331,4
2900,16,Female,0,1,14.82,5,Yes,3,No,No,No,Yes,3.2197,1
2901,18,Female,1,2,15.68,1,Yes,4,No,Yes,No,No,3.9515,0
2902,15,Male,3,0,15.27,7,No,1,No,No,No,No,2.7952,2
2903,15,Male,0,1,14.45,3,Yes,3,Yes,No,No,No,3.5617,0
2904,15,Female,0,1,4.09,20,Yes,3,No,No,No,No,1.3611,4
2905,17,Female,0,2,6.76,23,No,2,No,No,Yes,No,0.739,4
2906,16,Female,0,0,9.4,13,No,3,Yes,No,No,Yes,2.3208,3
2907,15,Male,0,2,6.62,10,No,4,Yes,No,No,No,2.8379,2
2908,15,Female,1,1,15.1,23,No,2,No,No,No,Yes,0.8273,4
2909,16,Female,0,2,6.59,27,Yes,3,Yes,No,No,Yes,0.8759,4
2910,15,Female,3,3,2.76,13,No,3,Yes,No,No,No,1.468,4
2911,18,Female,2,2,7.98,11,No,2,Yes,No,Yes,No,2.1221,3
2912,16,Female,1,2,19.6,15,No,2,Yes,No,No,No,2.4818,3
2913,16,Male,2,2,4.52,5,No,4,Yes,No,No,No,2.8761,2
2914,16,Female,0,1,12.24,19,No,3,No,Yes,No,No,1.6627,4
2915,18,Female,0,3,8.66,0,No,1,Yes,No,No,No,2.9641,2
2916,16,Female,1,1,1.42,11,No,1,Yes,No,Yes,No,2.0322,3
2917,18,Female,2,2,9.76,6,Yes,4,No,Yes,No,No,3.2078,1
2918,16,Male,2,2,14.04,7,Yes,0,No,No,No,No,2.5535,2
2919,17,Male,0,1,10.26,8,Yes,3,Yes,Yes,No,No,3.1289,1
2920,15,Male,3,1,17.44,1,Yes,1,Yes,Yes,No,No,4.0,0
2921,17,Female,0,2,5.78,16,Yes,0,No,No,No,Yes,1.3571,4
2922,15,Female,2,3,1.72,19,No,0,No,Yes,No,No,0.6849,4
2923,18,Male,3,3,18.73,12,No,2,Yes,No,No,No,2.2347,3
2924,17,Male,0,2,7.56,4,No,0,No,No,No,Yes,1.9532,4
2925,16,Male,2,2,11.53,9,No,2,No,Yes,No,No,2.4709,3
2926,15,Female,0,3,15.84,11,No,3,No,Yes,No,No,2.5125,2
2927,15,Female,0,0,6.49,16,Yes,2,No,No,Yes,No,2.0973,3
2928,17,Male,1,1,14.32,20,No,3,Yes,No,No,Yes,1.3451,4
2929,18,Male,1,2,2.71,5,No,2,No,No,No,Yes,2.2417,3
2930,17,Male,3,3,5.83,2,No,2,No,No,No,No,2.6373,2
2931,18,Female,1,3,2.89,27,No,2,No,No,Yes,No,0.2861,4
2932,18,Female,0,2,16.22,14,Yes,2,No,Yes,No,No,2.0845,3
2933,15,Female,2,0,4.45,6,No,4,Yes,No,No,No,2.7779,2
2934,17,Male,3,2,14.35,29,No,3,No,No,No,No,0.4842,4
2935,17,Male,0,1,18.87,5,No,2,No,No,No,No,2.8757,2
2936,18,Female,3,1,10.56,3,Yes,3,No,No,No,No,3.4713,1
2937,17,Male,0,2,10.8,18,No,2,No,No,No,No,1.3181,4
2938,16,Female,2,0,9.22,4,No,1,Yes,No,No,No,2.7159,2
2939,16,Male,0,3,6.52,2,Yes,2,No,Yes,No,No,3.4746,1
2940,17,Male,0,2,9.51,25,No,3,Yes,No,No,No,0.9349,4
2941,17,Male,0,2,12.06,24,No,2,No,No,No,Yes,0.5185,4
2942,18,Male,1,0,19.72,8,No,3,No,Yes,No,No,2.7261,2
2943,16,Female,0,1,18.76,5,Yes,2,Yes,No,No,No,3.0991,1
2944,16,Male,0,0,17.24,12,No,2,Yes,No,No,No,2.0735,3
2945,15,Female,1,4,17.78,26,No,4,Yes,Yes,Yes,No,1.9831,4
2946,18,Female,3,3,9.36,21,No,2,No,No,No,No,0.7663,4
2947,15,Female,0,2,13.15,27,No,3,No,No,No,No,0.6361,4
2948,16,Male,0,1,17.9,29,No,3,Yes,Yes,Yes,No,1.148,4
2949,18,Female,0,3,7.86,19,No,4,No,Yes,Yes,No,1.7504,4
2950,17,Female,0,1,19.24,3,No,0,Yes,No,No,No,2.8211,2
2951,18,Female,2,1,8.32,1,No,1,Yes,No,Yes,Yes,3.2405,1
2952,17,Male,2,2,12.02,25,No,3,Yes,No,No,No,0.7059,4
2953,17,Male,1,3,14.2,3,No,2,Yes,No,No,No,2.9127,2
2954,18,Female,0,0,19.01,7,No,2,No,No,No,No,2.8947,2
2955,17,Male,2,1,4.89,12,No,1,Yes,Yes,No,No,1.7773,4
2956,15,Female,1,3,14.92,9,No,1,No,No,No,Yes,2.4572,3
2957,16,Female,2,1,10.42,17,Yes,2,No,No,No,No,1.9391,4
2958,17,Male,1,1,5.37,8,No,1,No,No,No,No,2.2917,3
2959,15,Female,2,2,15.53,29,No,1,No,Yes,No,No,0.5847,4
2960,17,Male,1,3,11.04,0,No,0,Yes,No,Yes,Yes,2.9055,2
2961,16,Male,0,2,13.22,12,No,1,Yes,No,No,No,1.7389,4
2962,15,Female,3,4,6.46,17,Yes,3,No,Yes,No,No,1.6698,4
2963,16,Male,1,2,9.63,14,No,3,No,No,No,No,1.6483,4
2964,16,Male,1,0,12.35,1,No,0,Yes,No,No,Yes,2.7104,2
2965,15,Female,0,4,8.1,10,No,1,Yes,No,No,No,1.9562,4
2966,15,Female,1,2,3.97,28,No,2,Yes,Yes,No,No,0.6729,4
2967,15,Male,1,1,19.23,13,No,2,Yes,Yes,No,No,2.6072,2
2968,18,Male,0,2,10.23,21,No,3,Yes,No,Yes,No,1.566,4
2969,15,Female,0,1,14.68,14,Yes,3,No,No,No,No,2.1974,3
2970,15,Male,1,0,8.22,13,Yes,3,Yes,No,No,No,2.333,3
2971,15,Male,2,0,7.1,15,No,2,Yes,No,No,No,1.7733,4
2972,15,Male,1,2,8.14,22,No,2,Yes,Yes,No,Yes,1.1496,4
2973,17,Male,0,3,8.18,28,Yes,3,No,No,No,No,0.841,4
2974,18,Male,1,2,10.88,14,No,0,Yes,Yes,No,No,1.5636,4
2975,16,Male,0,4,10.87,18,No,0,No,No,No,No,0.8707,4
2976,15,Male,0,1,9.94,26,Yes,0,No,Yes,Yes,No,0.6132,4
2977,17,Female,0,1,2.7,8,No,2,Yes,Yes,No,No,2.5724,2
2978,17,Female,0,1,9.92,4,No,1,No,No,No,No,2.3076,3
2979,17,Female,0,1,3.38,4,No,1,No,No,Yes,No,2.318,3
2980,16,Female,0,1,2.52,10,No,3,Yes,No,No,No,2.3106,3
2981,15,Female,0,2,18.65,27,Yes,4,Yes,Yes,Yes,Yes,1.5858,4
2982,18,Male,0,3,12.1,19,No,1,Yes,No,Yes,No,1.6306,4
2983,18,Male,1,4,13.19,24,Yes,2,No,Yes,Yes,No,1.5586,4
2984,17,Male,0,1,8.04,23,No,1,Yes,No,No,No,0.6835,4
2985,16,Male,0,3,18.18,27,No,4,No,No,No,No,0.9709,4
2986,16,Female,2,1,12.76,3,No,1,Yes,No,No,Yes,3.3446,1
2987,16,Male,0,1,15.38,19,No,3,No,Yes,No,No,1.8859,4
2988,18,Male,1,3,7.37,17,No,1,Yes,No,No,No,1.47,4
2989,17,Female,0,2,19.2,24,No,3,No,No,No,No,1.4364,4
2990,15,Male,0,1,16.41,2,Yes,1,Yes,Yes,No,No,3.3995,1
2991,18,Male,1,2,17.08,3,Yes,1,No,Yes,No,No,3.5635,0
2992,17,Female,1,1,3.44,13,No,1,Yes,Yes,Yes,No,2.0744,3
2993,17,Male,2,2,5.42,6,No,1,No,No,No,No,2.504,2
2994,15,Male,1,2,5.71,25,Yes,3,Yes,No,No,No,0.9669,4
2995,15,Male,3,4,5.42,7,No,3,No,No,No,No,2.691,2
2996,15,Male,0,0,17.11,23,No,2,No,Yes,No,No,0.8648,4
2997,16,Male,0,1,0.64,15,Yes,4,Yes,No,No,No,1.994,4
2998,15,Female,0,2,1.52,19,No,2,Yes,No,No,No,1.2002,4
2999,17,Female,0,2,5.48,14,No,4,No,Yes,No,No,2.1957,3
3000,15,Female,1,1,4.0,6,No,1,No,No,Yes,No,1.9013,4
3001,17,Female,1,2,4.64,25,No,4,Yes,No,Yes,No,0.84,4
3002,18,Female,0,3,15.96,16,No,0,Yes,No,No,Yes,1.362,4
3003,16,Female,3,3,11.26,21,No,2,No,No,No,No,0.8507,4
3004,18,Male,2,3,0.12,21,Yes,2,Yes,No,No,No,1.0034,4
3005,18,Female,0,3,8.59,21,No,2,Yes,Yes,No,No,1.3905,4
3006,17,Female,0,2,8.16,11,No,2,No,Yes,No,Yes,2.44,3
3007,18,Male,0,3,2.28,17,No,2,No,No,Yes,No,1.2433,4
3008,17,Male,0,1,13.52,23,Yes,4,Yes,No,No,No,1.9648,4
3009,15,Female,0,1,14.04,13,Yes,4,Yes,No,No,No,2.6882,2
3010,15,Male,1,1,14.42,14,Yes,4,Yes,Yes,No,No,2.7397,2
3011,17,Female,0,2,14.57,14,No,4,No,No,Yes,No,2.4961,3
3012,15,Male,0,1,0.0,4,Yes,3,No,Yes,No,No,2.9688,2
3013,16,Female,3,4,19.08,15,No,4,No,Yes,No,No,2.2159,3
3014,18,Male,1,1,16.28,4,No,3,Yes,No,No,No,3.5037,0
3015,16,Male,3,0,18.08,1,No,2,No,No,Yes,No,3.3847,1
3016,18,Female,0,2,0.31,19,No,3,No,No,No,No,1.4176,4
3017,15,Female,0,0,18.68,27,Yes,4,No,No,No,No,1.1393,4
3018,16,Female,1,1,16.2,24,No,3,No,No,No,No,0.7696,4
3019,15,Female,0,1,16.74,8,No,2,No,No,No,No,2.3484,3
3020,18,Female,0,2,1.87,21,No,0,No,No,No,Yes,0.3218,4
3021,17,Male,1,2,14.78,26,No,3,Yes,No,Yes,No,1.1241,4
3022,17,Female,1,2,19.2,8,No,4,No,No,No,No,2.7171,2
3023,16,Female,0,2,13.57,3,No,2,No,No,No,No,2.6565,2
3024,15,Male,0,2,11.41,14,No,1,No,No,No,No,1.5277,4
3025,15,Male,0,1,18.91,10,No,2,No,Yes,Yes,No,2.7357,2
3026,16,Female,0,1,8.86,0,Yes,2,No,Yes,Yes,No,3.7481,0
3027,17,Male,0,2,11.99,17,Yes,2,No,No,No,No,1.7062,4
3028,18,Male,0,0,9.53,28,Yes,3,No,No,No,No,0.959,4
3029,16,Female,0,0,18.66,0,Yes,4,Yes,No,No,Yes,4.0,0
3030,18,Male,3,2,1.52,7,No,3,No,No,No,No,1.8589,4
3031,17,Male,1,2,10.02,24,Yes,2,No,No,No,No,1.0008,4
3032,15,Female,2,1,13.74,15,No,4,Yes,Yes,No,No,2.4137,3
3033,17,Female,0,1,15.84,25,Yes,2,No,No,No,No,1.1722,4
3034,16,Male,0,3,11.66,27,No,1,Yes,No,No,No,0.2759,4
3035,15,Male,0,3,18.18,21,Yes,2,No,Yes,No,No,1.9076,4
3036,16,Female,0,2,18.84,17,No,3,No,No,Yes,No,2.0186,3
3037,16,Male,0,2,1.29,21,No,3,No,No,No,No,0.9157,4
3038,17,Male,2,2,8.05,8,No,4,Yes,Yes,No,No,3.1291,1
3039,16,Male,1,4,0.47,11,No,2,No,No,No,No,1.946,4
3040,17,Female,1,4,6.59,18,Yes,1,No,No,No,No,1.5101,4
3041,15,Male,0,1,10.74,24,No,0,No,Yes,No,No,0.153,4
3042,17,Male,3,3,18.22,17,No,3,No,Yes,No,No,1.712,4
3043,15,Female,0,1,16.93,26,Yes,3,Yes,Yes,No,No,1.42,4
3044,17,Male,0,1,2.55,4,No,2,No,Yes,No,No,2.4387,3
3045,18,Male,0,2,1.86,26,No,2,Yes,No,No,No,0.3168,4
3046,18,Female,2,2,11.79,1,No,4,No,Yes,No,No,3.5433,0
3047,16,Female,3,3,10.64,6,No,4,Yes,Yes,No,No,3.1253,1
3048,17,Female,0,0,5.33,26,Yes,1,No,Yes,No,No,0.655,4
3049,17,Female,2,2,17.99,9,Yes,3,Yes,Yes,No,No,3.5116,0
3050,15,Male,2,3,18.55,14,Yes,3,No,No,Yes,No,2.8626,2
3051,16,Male,0,3,8.05,24,No,1,Yes,Yes,Yes,No,1.1162,4
3052,17,Female,0,1,17.81,6,No,2,Yes,No,No,No,3.2012,1
3053,16,Female,0,1,7.68,27,No,1,No,No,No,No,0.1006,4
3054,18,Male,3,2,14.74,4,Yes,1,Yes,No,No,No,3.0171,1
3055,17,Female,0,1,9.52,14,No,3,Yes,Yes,No,No,2.2205,3
3056,17,Male,2,4,2.45,19,No,2,Yes,No,No,Yes,1.1111,4
3057,16,Female,0,3,18.56,27,No,2,No,Yes,No,No,0.9919,4
3058,17,Male,2,1,9.08,19,No,2,No,No,No,No,1.1753,4
3059,16,Female,0,1,14.69,14,Yes,0,Yes,No,No,No,2.2925,3
3060,17,Female,1,0,7.34,9,No,3,No,No,No,Yes,2.2942,3
3061,15,Male,2,3,0.38,23,No,2,No,No,No,Yes,0.3699,4
3062,16,Female,2,1,2.01,25,No,2,Yes,Yes,No,No,0.6657,4
3063,17,Male,2,2,9.92,28,Yes,4,No,No,No,No,0.7289,4
3064,18,Male,0,2,13.8,25,No,2,No,No,Yes,No,1.0102,4
3065,17,Male,1,2,6.69,13,No,3,No,No,No,No,1.8298,4
3066,18,Male,0,0,13.91,25,No,2,Yes,No,No,No,0.9409,4
3067,18,Male,0,1,13.97,25,No,3,Yes,No,No,No,1.1529,4
3068,15,Female,1,3,14.08,9,Yes,3,Yes,No,No,No,3.0302,1
3069,16,Female,0,3,9.85,16,No,1,Yes,No,No,No,1.7571,4
3070,17,Male,1,2,18.3,20,Yes,3,No,No,Yes,No,1.9661,4
3071,15,Female,3,0,9.78,13,No,0,No,No,No,Yes,1.3016,4
3072,17,Male,0,1,9.01,1,Yes,4,No,Yes,Yes,No,3.7729,0
3073,18,Female,1,2,3.99,15,Yes,2,No,Yes,Yes,No,1.9222,4
3074,16,Female,0,1,6.15,12,No,3,No,No,No,No,1.789,4
3075,17,Female,0,3,0.85,26,No,2,Yes,No,No,Yes,0.633,4
3076,17,Female,0,2,12.67,8,No,3,Yes,No,Yes,No,2.8504,2
3077,18,Male,3,0,4.97,6,No,4,No,No,No,No,2.6848,2
3078,17,Male,2,3,6.08,15,No,3,Yes,No,No,No,1.8993,4
3079,17,Female,3,4,15.42,9,No,1,Yes,No,No,No,2.4543,3
3080,18,Female,3,0,6.54,23,Yes,2,Yes,No,No,No,1.2083,4
3081,15,Male,0,2,4.84,21,No,2,No,Yes,No,No,1.5269,4
3082,18,Female,0,1,3.38,8,Yes,2,No,Yes,No,No,2.6867,2
3083,15,Male,1,1,15.5,21,No,2,No,No,Yes,No,1.1308,4
3084,16,Male,0,1,2.59,22,No,2,No,No,No,No,0.7411,4
3085,15,Male,0,2,9.08,6,Yes,2,No,No,Yes,No,2.8934,2
3086,15,Female,0,4,10.14,15,No,1,Yes,No,No,No,1.3764,4
3087,16,Male,1,2,13.75,8,No,2,No,No,No,No,1.9356,4
3088,15,Female,1,0,12.67,26,Yes,1,No,Yes,Yes,No,1.0583,4
3089,18,Male,0,2,16.21,23,Yes,1,No,Yes,No,No,1.2304,4
3090,15,Female,0,1,0.9,28,No,3,Yes,No,No,No,0.1471,4
3091,16,Female,1,3,5.93,16,No,0,No,Yes,No,Yes,1.1697,4
3092,18,Female,1,2,5.6,19,No,2,No,No,No,No,1.0162,4
3093,16,Male,0,1,2.92,6,No,2,Yes,No,Yes,No,2.521,2
3094,16,Male,2,1,5.78,10,No,2,No,No,No,No,2.0278,3
3095,17,Female,0,2,6.2,7,No,3,Yes,No,No,No,2.6709,2
3096,17,Female,0,1,10.44,6,No,2,No,Yes,No,No,2.8729,2
3097,16,Female,2,2,13.27,27,Yes,1,No,Yes,No,No,1.0296,4
3098,16,Male,1,1,7.62,18,Yes,3,No,No,No,No,1.7575,4
3099,16,Male,0,1,14.39,19,No,4,Yes,Yes,No,No,1.8953,4
3100,17,Male,1,2,6.72,11,No,0,Yes,Yes,No,Yes,2.0354,3
3101,17,Male,1,3,5.81,6,No,2,No,No,No,No,2.0531,3
3102,15,Female,2,3,10.82,7,No,2,No,No,No,No,2.3297,3
3103,15,Female,2,1,0.47,6,No,1,No,Yes,No,No,1.7562,4
3104,16,Male,1,1,1.6,5,No,2,Yes,Yes,Yes,No,2.8273,2
